Breed,Climate_Zone,Management_System,Age_Months,Weight_kg,Parity,Lactation_Stage,Days_in_Milk,Feed_Type,Feed_Quantity_kg,Feeding_Frequency,Water_Intake_L,Walking_Distance_km,Grazing_Duration_hrs,Rumination_Time_hrs,Resting_Hours,Ambient_Temperature_C,Humidity_percent,Season,Housing_Score,FMD_Vaccine,Brucellosis_Vaccine,HS_Vaccine,BQ_Vaccine,Anthrax_Vaccine,IBR_Vaccine,BVD_Vaccine,Rabies_Vaccine,Previous_Week_Avg_Yield,Body_Condition_Score,Milking_Interval_hrs,Milk_Yield_L
Australian_Friesian_Sahiwal,Mediterranean,Extensive,131,639.5,4,Mid,260,Silage,3.0,1,45.7,7.33,5.8,8.7,9.8,17.5,94.3,Autumn,0.58,1,1,1,1,1,0,1,1,8.08,3.0,12,8.25
Illawarra_Shorthorn,Continental,Pastoral,100,267.5,1,Mid,293,Pasture_Grass,10.9,3,57.3,6.35,9.9,7.1,10.9,38.0,36.5,Autumn,0.49,1,1,1,1,1,0,1,0,6.28,3.0,12,6.43
Holstein-Friesian,Temperate,Intensive,78,390.7,3,Early,336,Concentrates,9.1,5,33.1,2.82,6.5,5.5,10.9,25.4,39.4,Summer,0.58,1,0,1,0,0,0,0,1,17.11,3.5,12,17.38
Krishna_Valley,Mediterranean,Intensive,105,688.5,2,Early,164,Mixed_Feed,15.4,5,40.6,4.63,10.4,5.2,7.6,36.9,48.0,Monsoon,0.57,1,0,1,0,0,1,0,0,5.31,3.5,12,7.18
Ankole,Arid,Pastoral,88,547.4,3,Mid,202,Green_Fodder,13.5,5,64.1,8.15,4.7,7.0,12.7,18.9,23.4,Summer,0.48,1,1,1,0,0,1,1,0,2.75,2.5,24,2.66
Red_Sindhi,Temperate,Pastoral,125,510.7,1,Mid,88,Dry_Fodder,8.6,1,51.7,4.9,6.0,6.7,8.3,45.0,89.9,Spring,0.67,0,1,1,1,1,1,1,0,8.12,3.5,8,8.76
Girolando,Tropical,Pastoral,64,532.6,1,Mid,212,Concentrates,9.5,3,67.0,5.43,1.1,4.0,16.3,30.6,59.2,Monsoon,0.63,1,1,0,0,0,1,0,0,4.32,3.5,12,3.56
Ayrshire,Mediterranean,Mixed,109,268.9,3,Mid,194,Hay,11.0,1,27.7,3.45,4.8,9.8,8.2,5.5,37.3,Autumn,0.58,0,1,0,1,0,0,1,0,18.45,3.0,12,19.06
Guernsey,Tropical,Intensive,131,489.6,3,Early,175,Crop_Residues,15.6,3,99.1,5.52,12.6,11.4,12.4,18.0,34.0,Winter,0.56,1,0,1,1,1,0,0,0,10.12,3.5,8,11.07
Kankrej,Temperate,Intensive,111,264.4,2,Early,357,Hay,17.8,1,52.6,5.38,8.1,8.8,8.4,0.5,75.8,Summer,0.97,1,1,1,1,1,0,1,0,4.69,3.5,8,5.98
White_Fulani,Tropical,Intensive,85,418.7,2,Mid,318,Mixed_Feed,6.7,1,71.1,5.03,4.7,8.6,9.4,9.4,73.6,Summer,0.72,1,1,1,1,1,0,1,1,4.58,3.5,12,3.1
Rathi,Temperate,Mixed,70,701.2,6,Mid,187,Silage,8.9,4,26.1,3.73,6.2,6.7,10.2,26.9,69.3,Monsoon,0.86,1,0,1,0,1,0,0,1,11.52,4.0,12,10.87
Ongole,Arid,Extensive,26,294.8,1,Early,53,Mixed_Feed,10.8,3,73.5,2.74,1.9,5.3,9.0,21.1,54.7,Winter,0.41,1,0,1,1,0,0,1,1,7.29,3.0,24,4.6
Ayrshire,Tropical,Intensive,134,354.8,5,Early,113,Silage,11.6,3,49.8,3.39,8.1,11.1,11.4,34.6,95.2,Monsoon,0.58,0,0,0,1,0,1,1,1,19.57,5.0,12,18.68
Butana,Subtropical,Semi_Intensive,124,638.6,3,Mid,209,Dry_Fodder,15.5,4,38.2,6.74,7.8,9.0,7.5,29.4,48.5,Autumn,0.82,1,1,0,0,1,1,1,0,9.28,3.0,12,9.96
Deoni,Subtropical,Extensive,129,721.7,2,Mid,240,Concentrates,10.3,1,53.7,3.03,7.4,9.4,8.1,28.1,85.6,Autumn,0.86,0,0,1,1,0,1,0,0,2.45,3.0,12,3.93
Kenana,Arid,Semi_Intensive,62,623.5,5,Early,316,Silage,14.0,5,67.8,1.85,7.1,7.8,10.7,20.9,89.0,Spring,0.86,0,0,1,1,1,1,0,1,5.98,4.0,12,5.81
Australian_Milking_Zebu,Temperate,Pastoral,75,589.2,3,Mid,243,Mixed_Feed,15.3,1,46.9,2.77,1.0,6.3,16.8,28.4,77.3,Summer,0.93,0,0,1,0,0,1,0,1,8.07,2.5,12,10.18
Ongole,Mediterranean,Extensive,98,423.9,6,Mid,129,Hay,14.6,5,80.5,4.05,5.9,11.1,13.9,36.2,58.3,Monsoon,0.55,1,0,1,1,0,1,1,0,7.76,3.5,6,6.25
Tharparkar,Arid,Intensive,96,449.9,5,Late,242,Pasture_Grass,6.8,2,94.3,2.88,3.3,10.8,10.2,26.4,100.0,Winter,0.35,0,1,1,1,1,0,1,1,8.46,3.0,12,8.06
Girolando,Arid,Mixed,125,347.7,2,Late,244,Pasture_Grass,10.0,1,31.8,0.81,6.2,5.8,5.0,23.9,52.7,Spring,0.41,1,0,1,1,1,0,1,0,6.22,4.0,12,5.6
NDama,Continental,Extensive,135,581.2,3,Mid,169,Silage,12.9,3,64.6,4.49,10.1,8.0,14.6,13.1,53.9,Winter,0.58,1,0,1,0,1,0,1,1,6.13,3.0,12,6.4
Brown_Swiss,Continental,Extensive,57,668.0,2,Late,13,Pasture_Grass,12.3,5,66.6,4.78,5.3,13.9,14.3,25.3,63.4,Spring,0.53,1,1,0,1,1,1,0,0,12.56,2.0,12,13.27
Gangatiri,Arid,Intensive,142,405.3,5,Mid,206,Pasture_Grass,13.4,3,73.3,4.33,1.0,13.1,6.9,21.3,11.6,Summer,0.31,1,1,1,0,1,0,0,1,1.93,3.0,12,2.75
Gir,Temperate,Extensive,25,300.7,3,Late,80,Hay,4.8,5,26.1,6.69,7.3,7.1,11.5,20.2,24.5,Spring,0.61,0,1,0,1,0,1,0,1,11.79,5.0,8,8.94
Ankole,Tropical,Mixed,51,367.1,3,Late,347,Dry_Fodder,17.1,5,61.9,4.86,7.7,10.5,8.8,12.1,47.6,Spring,0.42,0,1,0,1,1,1,0,0,1.76,3.0,24,2.37
Gangatiri,Tropical,Mixed,47,685.8,4,Mid,45,Hay,13.8,2,64.4,6.19,4.4,9.8,7.6,35.7,44.6,Monsoon,0.54,1,1,1,1,1,1,1,0,4.69,3.5,12,3.23
Red_Poll_Africa,Continental,Extensive,57,266.5,2,Mid,30,Crop_Residues,18.5,2,64.7,2.98,2.9,8.7,11.2,15.2,74.3,Summer,0.69,1,0,0,1,1,1,0,1,5.29,3.0,12,5.55
Montbeliarde,Subtropical,Extensive,91,342.5,5,Early,339,Concentrates,10.5,4,75.7,9.99,2.6,4.3,8.3,19.7,38.7,Summer,0.86,1,1,1,0,0,0,0,1,9.35,3.0,12,10.57
Africander,Tropical,Pastoral,112,468.6,3,Early,314,Silage,12.2,3,61.3,4.79,1.0,6.5,9.7,39.9,38.7,Autumn,0.36,1,1,1,0,0,1,0,0,0.84,2.0,12,1.38
Red_Poll_Africa,Tropical,Pastoral,95,682.7,2,Early,235,Dry_Fodder,16.6,5,51.5,3.88,8.3,10.2,12.6,22.8,90.5,Monsoon,0.44,1,1,1,1,1,0,1,0,3.99,3.5,12,4.49
Illawarra_Shorthorn,Temperate,Pastoral,142,694.1,4,Early,294,Green_Fodder,10.8,4,76.4,3.86,5.3,8.1,6.7,2.2,68.7,Winter,0.97,1,0,1,1,1,1,0,1,8.09,4.5,12,8.46
Sahiwal,Tropical,Mixed,139,250.7,3,Early,146,Mixed_Feed,10.7,1,70.9,4.57,6.1,10.9,12.2,14.4,33.6,Spring,0.73,0,0,0,1,1,1,0,0,4.79,4.0,8,5.89
Jersey,Continental,Extensive,64,681.4,1,Mid,216,Concentrates,4.4,3,120.0,6.55,2.8,6.6,8.7,15.5,67.2,Monsoon,0.83,0,1,1,0,1,0,0,0,18.24,3.0,12,16.16
Australian_Milking_Zebu,Arid,Mixed,79,431.5,1,Early,33,Green_Fodder,13.7,3,65.7,7.79,6.1,6.1,5.0,25.5,62.5,Summer,0.41,0,0,1,0,1,1,0,0,13.98,2.5,12,13.84
Guernsey,Continental,Semi_Intensive,132,430.9,4,Mid,192,Mixed_Feed,17.2,3,66.7,4.56,4.6,7.5,17.3,13.6,44.0,Spring,0.7,1,1,1,1,0,1,1,1,6.69,4.5,12,10.99
Holstein_Zebu_Cross,Tropical,Mixed,64,684.8,3,Late,56,Dry_Fodder,10.6,2,47.9,3.76,3.6,10.1,7.8,23.3,67.0,Autumn,0.33,0,1,1,1,0,1,1,0,10.9,3.0,12,9.95
Hariana,Tropical,Intensive,50,700.0,1,Late,95,Crop_Residues,18.4,5,56.4,2.67,3.0,6.1,14.1,18.6,49.2,Monsoon,0.49,1,0,1,0,1,0,1,0,5.84,2.5,12,5.03
Boran,Arid,Extensive,44,374.4,2,Mid,329,Dry_Fodder,14.8,2,31.1,6.27,2.6,7.6,16.1,21.5,91.6,Winter,0.59,1,1,0,1,0,1,1,1,2.79,4.0,12,3.24
Kankrej,Continental,Semi_Intensive,137,675.3,4,Early,68,Pasture_Grass,10.8,3,74.7,0.66,7.1,8.6,10.5,14.8,52.9,Spring,0.8,1,1,1,1,0,1,1,0,7.46,3.5,12,8.57
Guernsey,Subtropical,Extensive,61,728.1,3,Early,356,Hay,14.1,5,49.2,5.35,9.6,8.5,6.6,15.8,57.0,Summer,0.89,1,1,1,0,0,1,1,1,17.89,3.5,12,16.96
Holstein-Friesian,Subtropical,Mixed,92,551.5,6,Early,103,Dry_Fodder,20.7,3,73.4,3.59,10.8,4.9,9.3,10.9,72.1,Monsoon,0.33,0,1,0,0,1,1,0,1,29.29,3.0,12,25.92
Guernsey,Mediterranean,Mixed,56,338.8,4,Late,101,Green_Fodder,16.0,3,20.3,4.61,7.6,10.1,7.6,45.0,53.8,Winter,0.91,1,1,0,0,1,0,1,1,3.22,4.0,6,3.36
Rathi,Tropical,Extensive,128,324.8,5,Mid,171,Pasture_Grass,8.6,3,76.2,7.09,3.4,9.6,7.4,41.0,76.0,Winter,0.57,0,1,1,0,1,1,1,0,4.32,3.0,12,5.79
Gir,Tropical,Pastoral,64,425.7,4,Mid,91,Concentrates,9.8,4,47.8,7.85,9.2,4.5,9.2,13.1,34.6,Monsoon,0.62,1,0,1,1,1,0,1,1,9.72,3.5,12,10.32
Norwegian_Red,Arid,Semi_Intensive,120,276.2,5,Early,223,Mixed_Feed,15.6,1,29.4,3.97,4.1,11.5,9.3,1.0,67.9,Summer,0.4,0,0,0,1,1,1,0,1,14.29,3.5,12,15.9
Ongole,Arid,Mixed,76,613.2,2,Early,317,Hay,13.0,2,47.7,2.69,10.6,8.6,9.4,22.9,70.5,Spring,0.62,0,0,1,1,1,0,1,0,2.2,3.0,12,6.22
Africander,Subtropical,Pastoral,43,684.8,3,Late,322,Crop_Residues,6.0,4,61.8,6.91,5.8,13.5,14.2,23.4,13.2,Monsoon,0.53,1,1,1,0,1,0,1,1,2.84,3.0,12,3.42
Holstein-Friesian,Tropical,Semi_Intensive,131,495.1,2,Early,202,Silage,14.5,3,79.9,1.78,8.0,5.6,7.3,19.3,53.6,Monsoon,0.78,1,0,1,1,0,0,0,1,26.87,2.5,8,25.28
Kankrej,Mediterranean,Mixed,89,709.6,5,Mid,198,Crop_Residues,12.4,2,65.2,0.54,12.0,11.7,9.5,28.5,51.1,Autumn,0.38,1,1,0,1,1,1,1,0,8.42,3.5,12,7.02
Red_Poll_Africa,Temperate,Mixed,124,677.2,2,Early,71,Crop_Residues,8.2,1,63.6,4.1,5.1,10.6,8.2,35.1,57.8,Spring,0.42,1,1,0,0,0,0,0,1,5.35,3.5,8,5.69
Sahiwal,Arid,Pastoral,77,684.6,4,Mid,340,Concentrates,15.8,3,88.7,6.14,3.3,8.7,7.3,7.7,48.1,Summer,0.68,0,1,1,0,0,1,1,1,6.44,3.5,12,7.97
NDama,Temperate,Extensive,118,681.6,6,Mid,17,Pasture_Grass,7.8,5,77.0,3.35,2.4,7.7,11.4,23.9,61.2,Spring,0.74,0,1,0,0,0,0,1,1,2.38,3.5,12,2.8
White_Fulani,Mediterranean,Extensive,134,614.9,5,Mid,101,Concentrates,12.8,4,65.4,6.43,4.1,6.2,11.6,39.8,45.4,Winter,0.36,0,1,1,0,0,1,1,1,2.64,3.5,12,4.77
Australian_Friesian_Sahiwal,Tropical,Pastoral,127,558.4,5,Early,189,Green_Fodder,9.6,3,58.6,4.18,8.5,6.8,10.7,43.2,42.8,Autumn,0.93,0,0,1,0,0,1,1,0,15.74,4.5,8,15.55
Krishna_Valley,Mediterranean,Extensive,40,496.9,3,Mid,245,Green_Fodder,9.1,5,41.1,4.02,3.3,12.6,8.3,36.1,61.2,Summer,0.95,0,1,0,1,1,1,1,0,1.94,2.5,24,2.17
Deoni,Continental,Mixed,31,423.4,2,Mid,75,Hay,15.0,1,85.2,1.3,6.0,7.4,10.7,29.8,65.5,Spring,0.49,0,1,1,0,0,1,1,0,10.18,3.5,6,8.67
Ankole,Temperate,Semi_Intensive,116,305.9,6,Mid,31,Dry_Fodder,17.6,4,49.5,4.1,3.7,9.3,10.3,-1.5,34.8,Monsoon,0.73,1,0,1,1,1,0,1,0,5.35,4.0,24,3.86
Holstein-Friesian,Tropical,Intensive,30,594.5,2,Mid,272,Mixed_Feed,9.6,2,63.0,2.44,10.5,9.1,11.2,24.8,78.3,Monsoon,0.62,1,0,1,0,1,0,1,1,19.18,2.5,12,19.77
Gir,Temperate,Intensive,110,711.1,4,Early,173,Green_Fodder,15.0,1,60.1,0.6,2.6,6.9,9.7,15.6,44.0,Summer,0.74,1,0,1,1,1,1,1,0,10.31,3.0,12,11.73
Girolando,Continental,Pastoral,103,738.5,1,Mid,23,Silage,13.4,5,65.6,4.39,2.5,6.4,13.0,43.0,62.7,Autumn,0.65,1,1,1,0,1,1,1,1,6.92,3.5,12,7.76
Brown_Swiss,Tropical,Pastoral,57,729.2,4,Mid,78,Mixed_Feed,9.1,4,105.5,5.7,3.2,9.6,13.2,16.9,71.7,Summer,0.42,0,1,0,0,0,1,1,1,14.36,3.5,12,14.57
Danish_Red,Tropical,Extensive,104,300.3,1,Mid,253,Mixed_Feed,11.7,5,49.5,3.63,1.9,7.1,6.7,20.5,36.0,Spring,0.88,1,0,1,1,1,0,0,1,21.5,4.0,12,20.09
Ankole,Continental,Pastoral,119,273.9,5,Mid,39,Hay,14.2,2,71.0,5.44,4.7,7.2,7.4,29.2,53.8,Summer,0.55,0,1,1,0,1,1,1,1,3.87,3.0,12,4.06
White_Fulani,Mediterranean,Pastoral,87,734.5,3,Mid,187,Green_Fodder,8.4,1,71.6,3.61,6.6,8.4,13.1,25.6,49.1,Autumn,0.85,0,1,0,1,1,1,1,1,6.54,3.5,12,4.7
Red_Poll_Africa,Subtropical,Mixed,118,348.2,2,Mid,168,Mixed_Feed,5.1,4,53.9,7.05,4.5,5.7,10.9,15.8,58.4,Autumn,0.4,0,1,0,1,1,0,1,0,4.42,3.5,12,1.05
Montbeliarde,Temperate,Mixed,128,315.5,6,Late,98,Crop_Residues,10.6,4,73.3,4.71,9.2,8.0,12.8,45.0,74.3,Winter,0.53,0,1,1,0,0,1,1,0,5.79,4.5,8,8.51
Rathi,Continental,Intensive,140,279.2,1,Mid,41,Green_Fodder,10.2,4,70.7,6.19,6.4,4.6,6.4,21.1,75.2,Summer,0.58,1,1,1,1,1,0,0,1,5.33,2.5,12,5.75
Fleckvieh,Temperate,Intensive,79,549.1,4,Mid,278,Mixed_Feed,3.2,1,85.7,5.26,4.6,6.9,6.0,20.1,88.2,Summer,0.34,1,0,0,1,1,1,0,1,13.66,3.5,24,15.47
Brown_Swiss,Continental,Extensive,31,623.7,1,Late,59,Mixed_Feed,13.8,1,80.6,4.84,3.5,6.4,5.0,30.6,55.7,Autumn,0.79,1,1,0,0,0,1,0,0,8.16,3.0,12,8.9
Jersey,Arid,Mixed,134,383.3,2,Mid,141,Mixed_Feed,16.6,2,70.6,3.54,6.4,6.2,9.2,23.2,72.3,Winter,0.55,1,1,0,1,1,1,1,1,12.5,5.0,12,12.25
Africander,Arid,Mixed,32,592.6,5,Mid,185,Dry_Fodder,18.1,5,39.3,4.55,3.6,11.3,6.4,8.5,20.4,Autumn,0.69,1,0,1,0,0,0,1,0,0.0,4.5,12,0.0
Danish_Red,Mediterranean,Pastoral,134,561.4,4,Mid,142,Mixed_Feed,7.9,5,73.2,1.6,11.2,7.8,10.1,10.5,43.9,Winter,0.61,0,1,1,1,1,1,0,1,16.26,2.5,8,16.24
Illawarra_Shorthorn,Subtropical,Mixed,111,455.5,4,Late,291,Green_Fodder,16.8,3,45.9,3.59,5.8,7.7,9.5,8.2,44.3,Autumn,0.56,0,1,1,1,1,1,1,0,8.81,4.5,12,9.28
Holstein_Zebu_Cross,Tropical,Semi_Intensive,134,620.7,6,Early,199,Concentrates,9.6,1,94.0,5.47,3.9,7.3,8.9,-4.6,80.9,Spring,0.71,0,1,0,1,1,1,1,1,13.44,4.0,12,14.02
Ongole,Arid,Mixed,135,384.4,3,Late,324,Mixed_Feed,11.4,4,93.4,4.64,7.5,7.2,11.2,26.3,80.7,Summer,0.58,1,0,1,0,1,1,1,0,0.0,3.5,12,1.04
Rathi,Mediterranean,Semi_Intensive,127,671.6,4,Late,73,Green_Fodder,17.3,4,68.5,3.6,3.1,4.8,5.1,36.9,76.4,Summer,0.36,1,0,1,0,0,1,1,1,4.29,3.0,6,4.04
Red_Poll_Africa,Mediterranean,Intensive,115,370.3,3,Early,339,Hay,10.4,4,69.3,4.27,4.6,9.1,8.2,6.7,37.4,Winter,0.37,1,0,1,0,1,0,1,1,6.24,3.0,8,4.97
Jersey_Zebu_Cross,Arid,Semi_Intensive,128,717.8,2,Early,313,Silage,12.1,1,57.8,7.12,3.0,4.0,11.2,18.3,46.6,Winter,0.72,0,1,1,1,0,1,1,1,10.71,3.0,12,11.91
Australian_Milking_Zebu,Tropical,Mixed,45,745.5,4,Mid,146,Green_Fodder,10.5,4,47.1,2.5,2.7,9.1,5.0,41.1,54.6,Autumn,0.51,0,0,0,1,1,0,1,0,8.55,3.0,12,8.44
Kankrej,Subtropical,Extensive,115,677.4,1,Late,53,Silage,14.9,2,54.6,5.49,4.7,4.9,12.7,45.0,56.8,Spring,0.62,0,1,1,0,1,1,1,1,6.55,3.5,6,5.41
Montbeliarde,Temperate,Intensive,48,446.5,1,Early,299,Green_Fodder,13.6,1,98.4,5.04,6.9,6.9,14.4,42.3,62.2,Summer,0.34,0,1,1,1,0,1,1,1,15.44,3.5,12,16.97
Normande,Temperate,Pastoral,46,539.3,3,Mid,172,Crop_Residues,10.9,5,53.2,6.92,9.3,8.1,13.9,28.6,26.3,Monsoon,0.75,0,1,0,0,0,0,1,0,18.27,4.0,12,18.05
Simmental,Mediterranean,Semi_Intensive,57,320.4,4,Early,16,Hay,10.4,3,40.5,3.43,12.2,10.6,11.8,-5.5,72.4,Winter,0.99,1,0,1,1,0,1,1,0,15.23,3.5,24,14.87
Holstein_Zebu_Cross,Mediterranean,Extensive,141,560.8,5,Mid,203,Silage,13.1,2,80.3,4.64,5.2,6.4,11.9,22.6,74.3,Summer,0.37,1,1,1,0,1,1,1,0,16.88,3.5,12,18.01
Jersey,Tropical,Extensive,48,746.3,5,Early,239,Concentrates,14.7,4,95.4,0.5,3.9,8.2,10.2,9.5,60.7,Monsoon,0.86,0,0,1,0,0,1,1,1,19.26,3.5,12,19.46
Norwegian_Red,Subtropical,Intensive,97,273.9,6,Late,246,Crop_Residues,9.1,4,94.2,2.67,6.6,11.8,6.8,16.4,79.8,Monsoon,0.53,1,0,0,1,1,1,0,0,7.82,3.5,12,8.38
Holstein-Friesian,Arid,Mixed,42,527.1,6,Early,75,Pasture_Grass,14.8,1,53.1,4.67,9.6,8.3,12.1,27.2,57.4,Winter,0.66,1,0,1,1,1,0,1,1,30.86,3.5,8,30.06
Africander,Tropical,Extensive,88,571.0,2,Early,197,Concentrates,11.1,4,61.3,4.39,8.2,6.1,13.3,4.2,39.3,Monsoon,0.87,0,0,0,0,0,1,1,0,2.24,3.5,12,4.74
Tipo_Carora,Arid,Intensive,89,327.9,4,Mid,30,Pasture_Grass,15.3,5,53.5,8.32,4.3,9.9,13.6,41.0,66.5,Monsoon,0.76,0,1,0,1,1,0,1,0,6.67,3.5,12,6.47
Holstein_Zebu_Cross,Mediterranean,Extensive,141,323.2,6,Mid,273,Concentrates,9.5,2,30.3,6.29,6.5,6.2,11.4,29.2,53.8,Winter,0.33,0,1,0,1,1,1,0,0,11.1,3.5,12,8.4
White_Fulani,Arid,Pastoral,75,560.0,5,Late,179,Dry_Fodder,11.5,2,91.4,0.88,7.8,7.5,5.2,26.2,40.2,Monsoon,0.35,0,0,1,1,1,1,1,0,5.28,4.0,12,4.9
Rathi,Subtropical,Extensive,143,621.7,3,Mid,122,Mixed_Feed,21.4,2,90.2,2.2,5.5,9.7,14.1,20.0,56.9,Winter,0.33,1,0,1,0,0,0,1,0,7.65,3.5,12,6.48
Jersey,Mediterranean,Extensive,33,517.8,2,Early,353,Dry_Fodder,18.9,1,41.5,5.67,4.8,7.8,11.1,4.0,47.7,Spring,0.3,0,1,0,1,1,1,0,0,3.22,3.5,8,4.88
Simmental,Subtropical,Intensive,132,258.2,2,Late,227,Crop_Residues,8.8,1,73.4,2.83,6.9,6.6,13.0,31.2,70.9,Summer,0.9,1,0,1,1,1,0,1,1,6.22,4.0,12,6.95
Red_Sindhi,Tropical,Mixed,133,533.2,6,Early,286,Concentrates,12.4,2,67.1,4.19,7.4,7.8,10.4,17.3,49.9,Monsoon,0.84,0,0,1,1,1,1,1,1,3.11,3.5,8,4.75
Tharparkar,Tropical,Mixed,91,327.6,6,Mid,176,Mixed_Feed,11.0,1,45.9,6.16,14.0,4.2,18.0,13.5,57.9,Summer,0.71,0,0,1,0,0,1,0,1,12.03,2.5,12,10.6
Girolando,Mediterranean,Intensive,59,748.3,6,Late,263,Pasture_Grass,6.3,3,50.4,6.37,6.1,9.2,9.5,15.5,71.5,Summer,0.76,1,1,0,1,0,0,1,1,6.1,3.5,12,8.9
Ayrshire,Continental,Semi_Intensive,105,522.5,5,Mid,203,Hay,19.5,3,71.3,4.33,5.7,4.0,15.1,21.8,84.2,Winter,0.79,1,1,1,1,0,1,0,1,19.85,4.0,12,18.71
Exotic_Local_Cross,Mediterranean,Semi_Intensive,27,272.9,2,Late,286,Pasture_Grass,9.2,2,86.3,1.03,7.1,8.8,6.1,37.0,41.5,Summer,0.79,0,0,1,1,1,1,1,0,10.62,2.5,6,9.34
Gangatiri,Arid,Intensive,104,658.7,2,Mid,328,Mixed_Feed,7.6,5,53.9,5.85,8.3,6.5,9.9,35.9,34.2,Winter,0.31,1,0,0,0,0,0,1,0,0.01,4.5,12,0.0
Gir,Arid,Intensive,131,272.5,6,Mid,41,Hay,9.8,4,75.8,4.75,7.4,11.0,8.1,17.3,75.3,Autumn,1.0,0,1,1,1,0,0,1,0,8.54,3.5,12,8.79
Tharparkar,Temperate,Semi_Intensive,32,366.0,3,Early,203,Silage,10.7,2,46.9,1.51,3.2,6.7,9.8,27.8,89.6,Winter,0.99,1,1,1,1,0,1,1,0,13.24,3.5,12,13.2
Fleckvieh,Tropical,Extensive,134,304.1,2,Early,334,Mixed_Feed,20.2,1,95.7,4.05,8.0,12.1,7.3,-1.4,48.6,Autumn,0.95,1,1,0,0,0,0,0,0,16.66,2.5,24,14.73
Krishna_Valley,Tropical,Mixed,116,623.3,6,Mid,174,Silage,10.4,1,23.4,1.29,6.8,10.5,5.0,18.8,62.0,Winter,0.71,1,1,0,0,0,1,0,0,2.8,3.0,24,2.99
Danish_Red,Subtropical,Pastoral,65,736.3,3,Early,356,Silage,18.5,5,83.0,4.82,1.3,4.2,12.0,39.6,32.6,Autumn,0.81,0,1,0,0,0,1,1,0,4.83,3.0,24,7.15
Simmental,Continental,Intensive,123,608.1,4,Late,140,Concentrates,5.1,5,91.6,8.12,11.2,10.4,9.9,30.0,65.6,Spring,0.34,0,1,0,1,0,1,1,0,6.19,3.5,8,7.57
Jersey,Subtropical,Semi_Intensive,77,291.4,1,Early,263,Hay,18.3,3,67.8,4.95,9.4,9.1,7.7,19.1,58.1,Monsoon,0.51,0,0,0,1,0,0,1,0,16.66,3.5,12,19.33
NDama,Subtropical,Pastoral,34,283.0,4,Mid,50,Green_Fodder,6.3,1,58.4,3.84,10.1,8.8,7.0,14.9,66.3,Monsoon,0.55,1,0,1,1,0,0,1,0,4.87,3.5,6,3.29
Brown_Swiss,Continental,Extensive,131,685.2,5,Early,187,Silage,8.6,1,66.6,5.33,6.5,7.8,8.8,15.9,74.6,Autumn,0.32,0,1,0,1,1,1,1,1,23.02,3.5,8,22.12
Jersey_Zebu_Cross,Mediterranean,Semi_Intensive,140,700.8,3,Mid,134,Crop_Residues,3.3,3,89.7,2.1,5.3,8.9,13.8,22.9,56.6,Summer,0.8,0,1,0,0,1,0,1,1,9.64,2.5,12,10.27
Australian_Friesian_Sahiwal,Tropical,Pastoral,62,618.2,2,Mid,62,Concentrates,14.1,4,22.3,3.85,7.5,10.8,9.8,9.7,100.0,Winter,0.53,0,0,0,1,0,1,0,0,18.56,3.5,12,17.2
Norwegian_Red,Tropical,Intensive,118,322.6,6,Early,46,Crop_Residues,13.2,4,76.0,3.04,1.0,9.6,13.2,22.6,74.5,Winter,0.51,1,0,1,1,1,1,0,1,21.08,3.0,12,20.45
Danish_Red,Continental,Pastoral,35,536.9,6,Late,272,Crop_Residues,13.4,5,93.3,6.16,2.1,10.8,11.5,19.4,27.5,Winter,0.94,1,1,0,0,1,1,0,1,15.84,2.0,12,13.87
Australian_Milking_Zebu,Mediterranean,Extensive,57,665.8,3,Mid,51,Hay,15.8,3,74.1,2.76,5.4,8.0,8.5,9.7,53.8,Monsoon,0.56,1,1,1,0,1,0,0,1,9.03,3.5,12,8.53
Danish_Red,Temperate,Mixed,63,386.2,2,Early,87,Dry_Fodder,6.3,3,76.6,5.18,9.0,8.4,9.0,20.2,38.9,Spring,0.72,1,0,1,0,1,1,0,1,15.97,4.5,24,18.28
Australian_Friesian_Sahiwal,Subtropical,Pastoral,47,358.7,5,Mid,342,Green_Fodder,15.0,1,78.3,2.41,1.7,5.8,5.0,16.6,60.4,Autumn,0.35,0,1,0,1,1,0,1,0,0.0,3.0,12,0.0
Deoni,Arid,Intensive,132,457.9,4,Mid,118,Silage,7.1,2,71.9,4.37,3.7,4.8,10.9,16.5,60.6,Winter,0.94,0,0,1,1,1,0,1,0,2.84,2.5,8,3.69
Fleckvieh,Tropical,Mixed,42,645.8,6,Mid,208,Concentrates,17.8,3,55.2,1.88,11.6,9.0,10.8,2.5,46.4,Autumn,0.64,0,0,1,0,1,0,1,1,19.26,2.5,12,18.39
Boran,Temperate,Semi_Intensive,143,418.5,6,Early,319,Dry_Fodder,6.2,2,92.9,2.4,9.4,11.4,10.6,28.8,55.2,Spring,0.32,1,1,1,0,0,1,1,1,1.83,2.0,8,1.21
Ankole,Arid,Mixed,94,709.4,3,Late,163,Dry_Fodder,9.2,2,45.0,2.75,5.1,7.3,14.6,21.9,73.7,Summer,0.64,0,1,1,1,1,1,1,0,5.14,3.5,12,4.33
Brown_Swiss,Tropical,Semi_Intensive,43,741.3,1,Late,146,Silage,11.6,1,70.6,4.24,10.3,7.6,6.8,6.3,75.4,Autumn,0.63,1,1,0,0,1,1,0,0,12.45,3.5,12,15.21
